id_municipio,ano,pop
3527009,2014,7377
3527009,2015,7485
3527009,2016,7591
3527009,2017,7695
3527009,2018,7864
3527009,2019,7980
3527009,2020,8092
3527108,2001,66856
3527108,2002,67498
3527108,2003,68215
3527108,2004,69721
3527108,2005,70554
3527108,2006,71382
3527108,2007,69279
3527108,2008,72568
3527108,2009,73183
3527108,2010,71432
3527108,2011,71853
3527108,2012,72260
3527108,2013,75117
3527108,2014,75612
3527108,2015,76092
3527108,2016,76562
3527108,2017,77021
3527108,2018,77510
3527108,2019,78013
3527108,2020,78503
3527207,2001,78778
3527207,2002,79624
3527207,2003,80382
3527207,2004,81973
3527207,2005,82854
3527207,2006,83728
3527207,2007,79317
3527207,2008,82391
3527207,2009,82770
3527207,2010,82537
3527207,2011,82886
3527207,2012,83224
3527207,2013,86337
3527207,2014,86764
3527207,2015,87178
3527207,2016,87584
3527207,2017,87980
3527207,2018,88276
3527207,2019,88706
3527207,2020,89125
3527256,2001,2049
3527256,2002,2079
3527256,2003,2112
3527256,2004,2182
3527256,2005,2221
3527256,2006,2259
3527256,2007,1974
3527256,2008,2031
3527256,2009,2032
3527256,2010,2128
3527256,2011,2137
3527256,2012,2147
3527256,2013,2227
3527256,2014,2238
3527256,2015,2249
3527256,2016,2260
3527256,2017,2270
3527256,2018,2278
3527256,2019,2289
3527256,2020,2300
3527306,2001,24917
3527306,2002,25511
3527306,2003,26258
3527306,2004,27825
3527306,2005,28692
3527306,2006,29553
3527306,2007,29760
3527306,2008,32406
3527306,2009,33251
3527306,2010,37125
3527306,2011,38140
3527306,2012,39122
3527306,2013,41700
3527306,2014,42796
3527306,2015,43862
3527306,2016,44904
3527306,2017,45922
3527306,2018,47748
3527306,2019,48885
3527306,2020,49993
3527405,2001,18358
3527405,2002,18420
3527405,2003,18468
3527405,2004,18569
3527405,2005,18625
3527405,2006,18681
3527405,2007,19212
3527405,2008,20117
3527405,2009,20284
3527405,2010,19882
3527405,2011,20002
3527405,2012,20119
3527405,2013,20918
3527405,2014,21059
3527405,2015,21196
3527405,2016,21330
3527405,2017,21461
3527405,2018,21604
3527405,2019,21747
3527405,2020,21886
3527504,2001,2128
3527504,2002,2112
3527504,2003,2092
3527504,2004,2051
3527504,2005,2029
3527504,2006,2006
3527504,2007,2299
3527504,2008,2418
3527504,2009,2443
3527504,2010,2249
3527504,2011,2256
3527504,2012,2264
3527504,2013,2345
3527504,2014,2355
3527504,2015,2364
3527504,2016,2372
3527504,2017,2381
3527504,2018,2385
3527504,2019,2394
3527504,2020,2403
3527603,2001,7316
3527603,2002,7438
3527603,2003,7567
3527603,2004,7837
3527603,2005,7987
3527603,2006,8136
3527603,2007,10272
3527603,2008,11489
3527603,2009,11924
3527603,2010,11286
3527603,2011,11603
3527603,2012,11910
3527603,2013,12704
3527603,2014,13046
3527603,2015,13378
3527603,2016,13703
3527603,2017,14021
3527603,2018,14592
3527603,2019,14947
3527603,2020,15292
3527702,2001,4285
3527702,2002,4299
3527702,2003,4310
3527702,2004,4334
3527702,2005,4347
3527702,2006,4360
3527702,2007,4763
3527702,2008,5061
3527702,2009,5138
3527702,2010,5030
3527702,2011,5088
3527702,2012,5145
3527702,2013,5384
3527702,2014,5449
3527702,2015,5511
3527702,2016,5573
3527702,2017,5633
3527702,2018,5723
3527702,2019,5790
3527702,2020,5855
3527801,2001,4237
3527801,2002,4261
3527801,2003,4276
3527801,2004,4306
3527801,2005,4323
3527801,2006,4339
3527801,2007,4238
3527801,2008,4384
3527801,2009,4396
3527801,2010,4353
3527801,2011,4362
3527801,2012,4372
3527801,2013,4523
3527801,2014,4536
3527801,2015,4549
3527801,2016,4561
3527801,2017,4573
3527801,2018,4571
3527801,2019,4584
3527801,2020,4596
3527900,2001,2927
3527900,2002,2951
3527900,2003,2976
3527900,2004,3029
3527900,2005,3058
3527900,2006,3087
3527900,2007,2794
3527900,2008,2861
3527900,2009,2855
3527900,2010,2714
3527900,2011,2700
3527900,2012,2687
3527900,2013,2754
3527900,2014,2741
3527900,2015,2729
3527900,2016,2717
3527900,2017,2705
3527900,2018,2663
3527900,2019,2649
3527900,2020,2636
3528007,2001,16034
3528007,2002,16233
3528007,2003,16456
3528007,2004,16924
3528007,2005,17183
3528007,2006,17440
3528007,2007,16173
3528007,2008,16842
3528007,2009,16939
3528007,2010,16259
3528007,2011,16298
3528007,2012,16336
3528007,2013,16909
3528007,2014,16961
3528007,2015,17013
3528007,2016,17063
3528007,2017,17111
3528007,2018,17111
3528007,2019,17163
3528007,2020,17214
3528106,2001,7145
3528106,2002,7386
3528106,2003,7387
3528106,2004,7388
3528106,2005,7388
3528106,2006,7389
3528106,2007,7396
3528106,2008,7652
3528106,2009,7672
3528106,2010,7663
3528106,2011,7684
3528106,2012,7705
3528106,2013,7978
3528106,2014,8006
3528106,2015,8033
3528106,2016,8060
3528106,2017,8086
3528106,2018,8093
3528106,2019,8120
3528106,2020,8147
3528205,2001,3738
3528205,2002,3720
3528205,2003,3701
3528205,2004,3661
3528205,2005,3639
3528205,2006,3617
3528205,2007,3411
3528205,2008,3430
3528205,2009,3393
3528205,2010,3664
3528205,2011,3657
3528205,2012,3650
3528205,2013,3756
3528205,2014,3751
3528205,2015,3746
3528205,2016,3741
3528205,2017,3736
3528205,2018,3704
3528205,2019,3698
3528205,2020,3692
3528304,2001,3390
3528304,2002,3367
3528304,2003,3342
3528304,2004,3289
3528304,2005,3259
3528304,2006,3230
3528304,2007,3154
3528304,2008,3187
3528304,2009,3160
3528304,2010,3200
3528304,2011,3183
3528304,2012,3167
3528304,2013,3246
3528304,2014,3230
3528304,2015,3215
3528304,2016,3200
3528304,2017,3185
3528304,2018,3136
3528304,2019,3119
3528304,2020,3102
3528403,2001,40945
3528403,2002,42190
3528403,2003,43218
3528403,2004,45376
3528403,2005,46570
3528403,2006,47756
3528403,2007,41508
3528403,2008,43349
3528403,2009,43658
3528403,2010,43223
3528403,2011,43472
3528403,2012,43714
3528403,2013,45436
3528403,2014,45729
3528403,2015,46015
3528403,2016,46294
3528403,2017,46567
3528403,2018,46852
3528403,2019,47150
3528403,2020,47441
3528502,2001,62136
3528502,2002,64356
3528502,2003,66326
3528502,2004,70461
3528502,2005,72750
3528502,2006,75022
3528502,2007,71754
3528502,2008,77443
3528502,2009,79155
3528502,2010,80956
3528502,2011,82556
3528502,2012,84104
3528502,2013,88883
3528502,2014,90627
3528502,2015,92323
3528502,2016,93981
3528502,2017,95601
3528502,2018,98374
3528502,2019,100179
3528502,2020,101937
3528601,2001,8381
3528601,2002,8480
3528601,2003,8577
3528601,2004,8781
3528601,2005,8894
3528601,2006,9006
3528601,2007,8651
3528601,2008,9051
3528601,2009,9123
3528601,2010,8992
3528601,2011,9047
3528601,2012,9101
3528601,2013,9464
3528601,2014,9529
3528601,2015,9592
3528601,2016,9653
3528601,2017,9714
3528601,2018,9780
3528601,2019,9846
3528601,2020,9910
3528700,2001,3717
3528700,2002,3742
3528700,2003,3762
3528700,2004,3804
3528700,2005,3827
3528700,2006,3851
3528700,2007,5193
3528700,2008,5787
3528700,2009,5996
3528700,2010,4812
3528700,2011,4897
3528700,2012,4981
3528700,2013,5251
3528700,2014,5345
3528700,2015,5435
3528700,2016,5524
3528700,2017,5611
3528700,2018,5757
3528700,2019,5853
3528700,2020,5948
3528809,2001,13035
3528809,2002,13117
3528809,2003,13169
3528809,2004,13280
3528809,2005,13340
3528809,2006,13401
3528809,2007,13163
3528809,2008,13655
3528809,2009,13710
3528809,2010,13332
3528809,2011,13357
3528809,2012,13382
3528809,2013,13842
3528809,2014,13878
3528809,2015,13913
3528809,2016,13948
3528809,2017,13981
3528809,2018,13967
3528809,2019,14002
3528809,2020,14036
3528858,2001,2282
3528858,2002,2323
3528858,2003,2362
3528858,2004,2445
3528858,2005,2490
3528858,2006,2536
3528858,2007,2556
3528858,2008,2731
3528858,2009,2780
3528858,2010,2633
3528858,2011,2663
3528858,2012,2693
3528858,2013,2818
3528858,2014,2852
3528858,2015,2885
3528858,2016,2917
3528858,2017,2949
3528858,2018,2996
3528858,2019,3031
3528858,2020,3064
3528908,2001,3793
3528908,2002,3749
3528908,2003,3701
3528908,2004,3598
3528908,2005,3542
3528908,2006,3486
3528908,2007,3786
3528908,2008,3896
3528908,2009,3896
3528908,2010,3916
3528908,2011,3921
3528908,2012,3926
3528908,2013,4057
3528908,2014,4064
3528908,2015,4072
3528908,2016,4079
3528908,2017,4087
3528908,2018,4077
3528908,2019,4084
3528908,2020,4091
3529005,2001,201574
3529005,2002,204957
3529005,2003,208492
3529005,2004,215911
3529005,2005,220017
3529005,2006,224093
3529005,2007,218113
3529005,2008,223454
3529005,2009,225938
3529005,2010,216745
3529005,2011,218228
3529005,2012,219664
3529005,2013,228618
3529005,2014,230336
3529005,2015,232006
3529005,2016,233639
3529005,2017,235234
3529005,2018,237130
3529005,2019,238882
3529005,2020,240590
3529104,2001,2205
3529104,2002,2218
3529104,2003,2228
3529104,2004,2250
3529104,2005,2262
3529104,2006,2274
3529104,2007,2114
3529104,2008,2163
3529104,2009,2158
3529104,2010,2113
3529104,2011,2107
3529104,2012,2101
3529104,2013,2160
3529104,2014,2155
3529104,2015,2150
3529104,2016,2145
3529104,2017,2140
3529104,2018,2117
3529104,2019,2112
3529104,2020,2106
3529203,2001,22672
3529203,2002,22908
3529203,2003,23169
3529203,2004,23717
3529203,2005,24021
3529203,2006,24322
3529203,2007,23983
3529203,2008,25256
3529203,2009,25533
3529203,2010,24219
3529203,2011,24363
3529203,2012,24502
3529203,2013,25473
3529203,2014,25641
3529203,2015,25805
3529203,2016,25966
3529203,2017,26123
3529203,2018,26289
3529203,2019,26461
3529203,2020,26628
3529302,2001,72746
3529302,2002,73466
3529302,2003,74261
3529302,2004,75929
3529302,2005,76853
3529302,2006,77769
3529302,2007,74407
3529302,2008,77682
3529302,2009,78222
3529302,2010,76786
3529302,2011,77172
3529302,2012,77546
3529302,2013,80528
3529302,2014,80990
3529302,2015,81439
3529302,2016,81878
3529302,2017,82307
3529302,2018,82702
3529302,2019,83170
3529302,2020,83626
3529401,2001,371475
3529401,2002,377782
3529401,2003,384461
3529401,2004,398482
3529401,2005,406242
3529401,2006,413943
3529401,2007,402643
3529401,2008,412753
3529401,2009,417458
3529401,2010,417064
3529401,2011,421184
3529401,2012,425169
3529401,2013,444136
3529401,2014,448776
3529401,2015,453286
3529401,2016,457696
3529401,2017,462005
3529401,2018,468148
3529401,2019,472912
3529401,2020,477552
3529500,2001,3784
3529500,2002,3813
3529500,2003,3838
3529500,2004,3891
3529500,2005,3921
3529500,2006,3950
3529500,2007,3980
3529500,2008,4177
3529500,2009,4217
3529500,2010,4640
3529500,2011,4708
3529500,2012,4774
3529500,2013,5014
3529500,2014,5089
3529500,2015,5161
3529500,2016,5232
3529500,2017,5302
3529500,2018,5413
3529500,2019,5490
3529500,2020,5565
3529609,2001,4055
3529609,2002,4076
3529609,2003,4099
3529609,2004,4149
3529609,2005,4176
3529609,2006,4203
3529609,2007,3857
3529609,2008,3941
3529609,2009,3929
3529609,2010,3855
3529609,2011,3842
3529609,2012,3830
3529609,2013,3934
3529609,2014,3923
3529609,2015,3912
3529609,2016,3902
3529609,2017,3892
3529609,2018,3848
3529609,2019,3836
3529609,2020,3824
3529658,2001,1920
3529658,2002,1913
3529658,2003,1905
3529658,2004,1889
3529658,2005,1880
3529658,2006,1871
3529658,2007,1768
3529658,2008,1784
3529658,2009,1767
3529658,2010,1886
3529658,2011,1883
3529658,2012,1880
3529658,2013,1935
3529658,2014,1933
3529658,2015,1931
3529658,2016,1928
3529658,2017,1926
3529658,2018,1910
3529658,2019,1908
3529658,2020,1905
3529708,2001,19202
3529708,2002,19358
3529708,2003,19516
3529708,2004,19846
3529708,2005,20029
3529708,2006,20210
3529708,2007,19972
3529708,2008,20918
3529708,2009,21095
3529708,2010,20451
3529708,2011,20561
3529708,2012,20668
3529708,2013,21471
3529708,2014,21602
3529708,2015,21728
3529708,2016,21852
3529708,2017,21973
3529708,2018,22093
3529708,2019,22226
3529708,2020,22355
3529807,2001,11650
3529807,2002,11819
3529807,2003,12009
3529807,2004,12407
3529807,2005,12627
3529807,2006,12846
3529807,2007,11760
3529807,2008,12258
3529807,2009,12334
3529807,2010,12038
3529807,2011,12086
3529807,2012,12133
3529807,2013,12583
3529807,2014,12642
3529807,2015,12700
3529807,2016,12757
3529807,2017,12812
3529807,2018,12849
3529807,2019,12908
3529807,2020,12966
3529906,2001,22774
3529906,2002,23101
3529906,2003,23434
3529906,2004,24134
3529906,2005,24521
3529906,2006,24906
3529906,2007,22796
3529906,2008,23688
3529906,2009,23801
3529906,2010,20592
3529906,2011,20455
3529906,2012,20322
3529906,2013,20790
3529906,2014,20660
3529906,2015,20533
3529906,2016,20409
3529906,2017,20288
3529906,2018,19919
3529906,2019,19779
3529906,2020,19643
3530003,2001,2587
3530003,2002,2581
3530003,2003,2574
3530003,2004,2560
3530003,2005,2552
3530003,2006,2544
3530003,2007,2576
3530003,2008,2659
3530003,2009,2663
3530003,2010,2820
3530003,2011,2837
3530003,2012,2854
3530003,2013,2968
3530003,2014,2988
3530003,2015,3007
3530003,2016,3027
3530003,2017,3045
3530003,2018,3066
3530003,2019,3086
3530003,2020,3106
3530102,2001,26112
3530102,2002,26252
3530102,2003,26399
3530102,2004,26707
3530102,2005,26878
3530102,2006,27047
3530102,2007,25849
3530102,2008,26705
3530102,2009,26761
3530102,2010,27483
3530102,2011,27602
3530102,2012,27717
3530102,2013,28758
3530102,2014,28902
3530102,2015,29043
3530102,2016,29181
3530102,2017,29315
3530102,2018,29418
3530102,2019,29564
3530102,2020,29706
3530201,2001,16335
3530201,2002,16431
3530201,2003,16532
3530201,2004,16744
3530201,2005,16861
3530201,2006,16977
3530201,2007,17128
3530201,2008,17967
3530201,2009,18131
3530201,2010,17059
3530201,2011,17124
3530201,2012,17187
3530201,2013,17820
3530201,2014,17901
3530201,2015,17979
3530201,2016,18056
3530201,2017,18130
3530201,2018,18178
3530201,2019,18259
3530201,2020,18338
3530300,2001,49420
3530300,2002,50229
3530300,2003,51112
3530300,2004,52966
3530300,2005,53991
3530300,2006,55009
3530300,2007,51660
3530300,2008,54350
3530300,2009,54920
3530300,2010,53792
3530300,2011,54211
3530300,2012,54618
3530300,2013,56910
3530300,2014,57390
3530300,2015,57857
3530300,2016,58314
3530300,2017,58760
3530300,2018,59333
3530300,2019,59824
3530300,2020,60303
3530409,2001,3832
3530409,2002,3893
3530409,2003,3963
3530409,2004,4111
3530409,2005,4193
3530409,2006,4274
3530409,2007,4099
3530409,2008,4338
3530409,2009,4396
3530409,2010,4295
3530409,2011,4338
3530409,2012,4379
3530409,2013,4574
3530409,2014,4622
3530409,2015,4668
3530409,2016,4714
3530409,2017,4758
3530409,2018,4822
3530409,2019,4871
3530409,2020,4919
3530508,2001,66409
3530508,2002,67089
3530508,2003,67792
3530508,2004,69268
3530508,2005,70085
3530508,2006,70896
3530508,2007,66086
3530508,2008,68481
3530508,2009,68718
3530508,2010,66290
3530508,2011,66345
3530508,2012,66399
3530508,2013,68590
3530508,2014,68695
3530508,2015,68797
3530508,2016,68897
3530508,2017,68994
3530508,2018,68788
3530508,2019,68885
3530508,2020,68980
3530607,2001,336618
3530607,2002,342248
3530607,2003,347821
3530607,2004,359519
3530607,2005,365993
3530607,2006,372419
3530607,2007,362991
3530607,2008,371372
3530607,2009,375268
3530607,2010,387779
3530607,2011,392195
3530607,2012,396468
3530607,2013,414907
3530607,2014,419839
3530607,2015,424633
3530607,2016,429321
3530607,2017,433901
3530607,2018,440769
3530607,2019,445842
3530607,2020,450785
3530706,2001,127001
3530706,2002,129162
3530706,2003,131451
3530706,2004,136258
3530706,2005,138918
3530706,2006,141559
3530706,2007,131870
3530706,2008,138494
3530706,2009,139836
3530706,2010,137245
3530706,2011,138244
3530706,2012,139211
3530706,2013,144963
3530706,2014,146114
3530706,2015,147233
3530706,2016,148327
3530706,2017,149396
3530706,2018,150713
3530706,2019,151888
3530706,2020,153033
3530805,2001,83412
3530805,2002,84984
3530805,2003,86616
3530805,2004,90042
3530805,2005,91938
3530805,2006,93820
3530805,2007,84176
3530805,2008,87800
3530805,2009,88373
3530805,2010,86505
3530805,2011,86892
3530805,2012,87266
3530805,2013,90558
3530805,2014,91027
3530805,2015,91483
3530805,2016,91929
3530805,2017,92365
3530805,2018,92715
3530805,2019,93189
3530805,2020,93650
3530904,2001,3162
3530904,2002,3214
3530904,2003,3264
3530904,2004,3369
3530904,2005,3427
3530904,2006,3484
3530904,2007,3280
3530904,2008,3440
3530904,2009,3471
3530904,2010,3266
3530904,2011,3278
3530904,2012,3291
3530904,2013,3411
3530904,2014,3426
3530904,2015,3441
3530904,2016,3456
3530904,2017,3470
3530904,2018,3478
3530904,2019,3493
3530904,2020,3508
3531001,2001,2048
3531001,2002,2044
3531001,2003,2039
3531001,2004,2028
3531001,2005,2022
3531001,2006,2016
3531001,2007,2054
3531001,2008,2124
3531001,2009,2129
3531001,2010,2132
3531001,2011,2138
3531001,2012,2144
3531001,2013,2219
3531001,2014,2227
3531001,2015,2235
3531001,2016,2242
3531001,2017,2249
3531001,2018,2252
3531001,2019,2259
3531001,2020,2267
3531100,2001,37080
3531100,2002,38480
3531100,2003,40049
3531100,2004,43344
3531100,2005,45167
3531100,2006,46977
3531100,2007,40423
3531100,2008,43284
3531100,2009,44087
3531100,2010,46293
3531100,2011,47152
3531100,2012,47984
3531100,2013,50641
3531100,2014,51580
3531100,2015,52492
3531100,2016,53384
3531100,2017,54257
3531100,2018,55731
3531100,2019,56702
3531100,2020,57648
3531209,2001,6432
3531209,2002,6507
3531209,2003,6593
3531209,2004,6774
3531209,2005,6874
3531209,2006,6973
3531209,2007,6957
3531209,2008,7371
3531209,2009,7473
3531209,2010,7152
3531209,2011,7216
3531209,2012,7278
3531209,2013,7593
3531209,2014,7665
3531209,2015,7736
3531209,2016,7804
3531209,2017,7871
3531209,2018,7964
3531209,2019,8038
3531209,2020,8111
3531308,2001,44064
3531308,2002,44427
3531308,2003,44805
3531308,2004,45599
3531308,2005,46038
3531308,2006,46474
3531308,2007,44085
3531308,2008,45719
3531308,2009,45895
3531308,2010,46642
3531308,2011,46874
3531308,2012,47100
3531308,2013,48907
3531308,2014,49186
3531308,2015,49456
3531308,2016,49721
3531308,2017,49979
3531308,2018,50216
3531308,2019,50498
3531308,2020,50772
3531407,2001,18523
3531407,2002,18604
3531407,2003,18693
3531407,2004,18879
3531407,2005,18982
3531407,2006,19085
3531407,2007,19745
3531407,2008,20789
3531407,2009,21015
3531407,2010,21746
3531407,2011,22002
3531407,2012,22250
3531407,2013,23294
3531407,2014,23579
3531407,2015,23857
3531407,2016,24128
3531407,2017,24393
3531407,2018,24794
3531407,2019,25087
3531407,2020,25373
3531506,2001,19776
3531506,2002,19943
3531506,2003,20124
3531506,2004,20505
3531506,2005,20715
3531506,2006,20924
3531506,2007,19187
3531506,2008,19739
3531506,2009,19741
3531506,2010,18931
3531506,2011,18883
3531506,2012,18838
3531506,2013,19376
3531506,2014,19339
3531506,2015,19304
3531506,2016,19268
3531506,2017,19234
3531506,2018,19050
3531506,2019,19008
3531506,2020,18968
3531605,2001,4012
3531605,2002,3957
3531605,2003,3895
3531605,2004,3766
3531605,2005,3695
3531605,2006,3624
3531605,2007,4014
3531605,2008,4130
3531605,2009,4131
3531605,2010,4063
3531605,2011,4061
3531605,2012,4060
3531605,2013,4187
3531605,2014,4187
3531605,2015,4188
3531605,2016,4189
3531605,2017,4190
3531605,2018,4166
3531605,2019,4166
3531605,2020,4166
3531704,2001,3618
3531704,2002,3664
3531704,2003,3687
3531704,2004,3736
3531704,2005,3762
3531704,2006,3789
3531704,2007,3994
3531704,2008,4235
3531704,2009,4295
3531704,2010,4120
3531704,2011,4159
3531704,2012,4197
3531704,2013,4381
3531704,2014,4424
3531704,2015,4467
3531704,2016,4509
3531704,2017,4549
3531704,2018,4608
3531704,2019,4653
3531704,2020,4696
3531803,2001,38529
3531803,2002,39819
3531803,2003,40969
3531803,2004,43384
3531803,2005,44721
3531803,2006,46047
3531803,2007,42824
3531803,2008,45811
3531803,2009,46641
3531803,2010,48949
3531803,2011,49840
3531803,2012,50702
3531803,2013,53488
3531803,2014,54462
3531803,2015,55409
3531803,2016,56335
3531803,2017,57240
3531803,2018,58765
3531803,2019,59772
3531803,2020,60754
3531902,2001,25906
3531902,2002,26306
3531902,2003,26714
3531902,2004,27570
3531902,2005,28044
3531902,2006,28514
3531902,2007,25390
3531902,2008,26245
3531902,2009,26305
3531902,2010,29116
3531902,2011,29399
3531902,2012,29673
3531902,2013,30991
3531902,2014,31310
3531902,2015,31620
3531902,2016,31923
3531902,2017,32220
3531902,2018,32641
3531902,2019,32968
3531902,2020,33288
3532009,2001,10129
3532009,2002,10269
3532009,2003,10435
3532009,2004,10784
3532009,2005,10977
3532009,2006,11168
3532009,2007,12007
3532009,2008,12999
3532009,2009,13305
3532009,2010,11769
3532009,2011,11912
3532009,2012,12050
3532009,2013,12621
3532009,2014,12779
3532009,2015,12934
3532009,2016,13085
3532009,2017,13232
3532009,2018,13458
3532009,2019,13622
3532009,2020,13781
3532058,2001,3942
3532058,2002,3991
3532058,2003,4047
3532058,2004,4164
3532058,2005,4229
3532058,2006,4294
3532058,2007,4340
3532058,2008,4618
3532058,2009,4691
3532058,2010,4290
3532058,2011,4322
3532058,2012,4354
3532058,2013,4534
3532058,2014,4571
3532058,2015,4607
3532058,2016,4642
3532058,2017,4676
3532058,2018,4720
3532058,2019,4758
3532058,2020,4795
3532108,2001,3985
3532108,2002,4011
3532108,2003,4029
3532108,2004,4068
3532108,2005,4089
3532108,2006,4111
3532108,2007,4091
3532108,2008,4264
3532108,2009,4290
3532108,2010,4186
3532108,2011,4203
3532108,2012,4219
3532108,2013,4375
3532108,2014,4395
3532108,2015,4415
3532108,2016,4434
3532108,2017,4453
3532108,2018,4466
3532108,2019,4486
3532108,2020,4506
3532157,2001,2257
3532157,2002,2246
3532157,2003,2235
3532157,2004,2213
3532157,2005,2201
3532157,2006,2188
3532157,2007,2483
3532157,2008,2627
3532157,2009,2662
3532157,2010,2707
3532157,2011,2741
3532157,2012,2774
3532157,2013,2905
3532157,2014,2943
3532157,2015,2979
3532157,2016,3014
3532157,2017,3049
3532157,2018,3103
3532157,2019,3141
3532157,2020,3179
3532207,2001,3815
3532207,2002,3870
3532207,2003,3929
3532207,2004,4053
3532207,2005,4122
3532207,2006,4190
3532207,2007,3941
3532207,2008,4131
3532207,2009,4167
3532207,2010,4288
3532207,2011,4330
3532207,2012,4371
3532207,2013,4564
3532207,2014,4611
3532207,2015,4657
3532207,2016,4702
3532207,2017,4746
3532207,2018,4809
3532207,2019,4857
3532207,2020,4904
3532306,2001,7004
3532306,2002,7056
3532306,2003,7104
3532306,2004,7205
3532306,2005,7261
3532306,2006,7317
3532306,2007,7275
3532306,2008,7613
3532306,2009,7674
3532306,2010,6678
3532306,2011,6657
3532306,2012,6637
3532306,2013,6821
3532306,2014,6803
3532306,2015,6786
3532306,2016,6770
3532306,2017,6754
3532306,2018,6681
3532306,2019,6661
3532306,2020,6642
3532405,2001,14711
3532405,2002,14986
3532405,2003,15254
3532405,2004,15815
3532405,2005,16126
3532405,2006,16434
3532405,2007,14613
3532405,2008,15168
3532405,2009,15232
3532405,2010,16414
3532405,2011,16568
3532405,2012,16717
3532405,2013,17451
3532405,2014,17625
3532405,2015,17794
3532405,2016,17959
3532405,2017,18121
3532405,2018,18346
3532405,2019,18524
3532405,2020,18698
3532504,2001,8987
3532504,2002,9032
3532504,2003,9090
3532504,2004,9212
3532504,2005,9279
3532504,2006,9346
3532504,2007,8825
3532504,2008,9102
3532504,2009,9114
3532504,2010,8772
3532504,2011,8762
3532504,2012,8752
3532504,2013,9017
3532504,2014,9012
3532504,2015,9008
3532504,2016,9003
3532504,2017,8999
3532504,2018,8936
3532504,2019,8930
3532504,2020,8923
3532603,2001,10179
3532603,2002,10163
3532603,2003,10148
3532603,2004,10118
3532603,2005,10101
3532603,2006,10084
3532603,2007,10334
3532603,2008,10726
3532603,2009,10771
3532603,2010,10725
3532603,2011,10766
3532603,2012,10806
3532603,2013,11203
3532603,2014,11254
3532603,2015,11303
3532603,2016,11351
3532603,2017,11398
3532603,2018,11427
3532603,2019,11478
3532603,2020,11527
3532702,2001,3318
3532702,2002,3366
3532702,2003,3412
3532702,2004,3509
3532702,2005,3562
3532702,2006,3615
3532702,2007,3762
3532702,2008,4029
3532702,2009,4103
3532702,2010,4274
3532702,2011,4351
3532702,2012,4427
3532702,2013,4669
3532702,2014,4753
3532702,2015,4835
3532702,2016,4916
3532702,2017,4994
3532702,2018,5126
3532702,2019,5213
3532702,2020,5298
3532801,2001,4835
3532801,2002,4889
3532801,2003,4945
3532801,2004,5062
3532801,2005,5128
3532801,2006,5192
3532801,2007,4905
3532801,2008,5110
3532801,2009,5140
3532801,2010,5891
3532801,2011,5977
3532801,2012,6061
3532801,2013,6367
3532801,2014,6462
3532801,2015,6555
3532801,2016,6645
3532801,2017,6733
3532801,2018,6875
3532801,2019,6973
3532801,2020,7068
3532827,2001,7551
3532827,2002,7732
3532827,2003,7935
3532827,2004,8361
3532827,2005,8596
3532827,2006,8830
3532827,2007,8474
3532827,2008,9091
3532827,2009,9267
3532827,2010,8515
3532827,2011,8609
3532827,2012,8700
3532827,2013,9100
3532827,2014,9205
3532827,2015,9307
3532827,2016,9406
3532827,2017,9504
3532827,2018,9647
3532827,2019,9755
3532827,2020,9860
3532843,2001,2450
3532843,2002,2429
3532843,2003,2404
3532843,2004,2351
3532843,2005,2321
3532843,2006,2292
3532843,2007,2205
3532843,2008,2203
3532843,2009,2172
3532843,2010,2114
3532843,2011,2086
3532843,2012,2059
3532843,2013,2087
3532843,2014,2059
3532843,2015,2032
3532843,2016,2005
3532843,2017,1978
3532843,2018,1911
3532843,2019,1881
3532843,2020,1852
3532868,2001,999
3532868,2002,1003
3532868,2003,1008
3532868,2004,1020
3532868,2005,1026
3532868,2006,1032
3532868,2007,1057
3532868,2008,1111
3532868,2009,1122
3532868,2010,1125
3532868,2011,1135
3532868,2012,1146
3532868,2013,1195
3532868,2014,1206
3532868,2015,1217
3532868,2016,1228
3532868,2017,1239
3532868,2018,1255
3532868,2019,1267
3532868,2020,1278
3532900,2001,7539
3532900,2002,7712
3532900,2003,7900
3532900,2004,8295
3532900,2005,8514
3532900,2006,8731
3532900,2007,9047
3532900,2008,9840
3532900,2009,10092
3532900,2010,9300
3532900,2011,9453
3532900,2012,9601
3532900,2013,10108
3532900,2014,10276
3532900,2015,10439
3532900,2016,10599
3532900,2017,10755
3532900,2018,11013
3532900,2019,11186
3532900,2020,11355
3533007,2001,17283
3533007,2002,17467
3533007,2003,17675
3533007,2004,18110
3533007,2005,18351
3533007,2006,18591
3533007,2007,17739
3533007,2008,18543
3533007,2009,18683
3533007,2010,19180
3533007,2011,19346
3533007,2012,19507
3533007,2013,20346
3533007,2014,20534
3533007,2015,20717
3533007,2016,20896
3533007,2017,21071
3533007,2018,21307
3533007,2019,21500
3533007,2020,21689
3533106,2001,2081
3533106,2002,2077
3533106,2003,2073
3533106,2004,2063
3533106,2005,2058
3533106,2006,2053
3533106,2007,2101
3533106,2008,2176
3533106,2009,2184
3533106,2010,2177
3533106,2011,2184
3533106,2012,2191
3533106,2013,2270
3533106,2014,2279
3533106,2015,2288
3533106,2016,2296
3533106,2017,2304
3533106,2018,2308
3533106,2019,2316
3533106,2020,2325
3533205,2001,2066
3533205,2002,2078
3533205,2003,2084
3533205,2004,2098
3533205,2005,2106
3533205,2006,2114
3533205,2007,2480
3533205,2008,2681
3533205,2009,2742
3533205,2010,3068
3533205,2011,3145
